,x_anno,target,y_ls,ratio,maj_vote
697,1335,gemengd,"[0, 0]",0.0,0
698,1335,halfbloed,"[1, 1]",1.0,1
699,1335,historisch,"[0, 0]",0.0,0
700,1335,homo,[0],0.0,0
701,1335,hottentot,[0],0.0,0
702,1335,indisch,[0],0.0,0
703,1335,inheems,"[0, 0, 0]",0.0,0
704,1335,moslim,[0],0.0,0
705,1335,mulat,[1],1.0,1
706,1335,muzelman,[1],1.0,1
707,1335,neger,[1],1.0,1
708,1335,slaaf,"[0, 0]",0.0,0
709,1335,slaven,[1],1.0,1
710,1335,slavenschip,[0],0.0,0
711,1382,achtergrond,"[0, 0, 0]",0.0,0
712,1382,aziatisch,"[0, 0]",0.0,0
713,1382,barbaar,[0],0.0,0
714,1382,berber,[0],0.0,0
715,1382,blank,"[0, 0]",0.0,0
716,1382,boesman,[0],0.0,0
717,1382,dwerg,[0],0.0,0
718,1382,eskimo,"[0, 0]",0.0,0
719,1382,exotisch,[0],0.0,0
720,1382,gemengd,"[0, 0, 0]",0.0,0
721,1382,halfbloed,"[0, 0]",0.0,0
722,1382,historisch,"[0, 0, 0]",0.0,0
723,1382,homo,[0],0.0,0
724,1382,hottentot,[0],0.0,0
725,1382,indisch,[0],0.0,0
726,1382,inheems,"[0, 0, 0, 0]",0.0,0
727,1382,kaffer,[0],0.0,0
728,1382,moslim,[0],0.0,0
729,1382,muzelman,[0],0.0,0
730,1382,neger,[1],1.0,1
731,1382,ontdekken,[0],0.0,0
732,1382,slaaf,"[0, 0]",0.0,0
733,1382,slaven,[0],0.0,0
734,1382,slavenschip,[0],0.0,0
735,1382,stam,[0],0.0,0
736,1425,achtergrond,"[0, 0, 0]",0.0,0
737,1425,aziatisch,"[0, 0]",0.0,0
738,1425,barbaar,[1],1.0,1
739,1425,berber,[0],0.0,0
740,1425,blank,"[0, 0]",0.0,0
741,1425,dwerg,[1],1.0,1
742,1425,exotisch,[0],0.0,0
743,1425,gemengd,"[0, 0, 0]",0.0,0
744,1425,halfbloed,"[1, 0]",0.5,0
745,1425,historisch,"[0, 0, 0]",0.0,0
746,1425,homo,[0],0.0,0
747,1425,hottentot,[1],1.0,1
748,1425,indisch,[0],0.0,0
749,1425,inheems,"[0, 0, 0, 0]",0.0,0
750,1425,kaffer,[1],1.0,1
751,1425,moslim,[0],0.0,0
752,1425,neger,[1],1.0,1
753,1425,ontdekken,[0],0.0,0
754,1425,slaaf,"[0, 0]",0.0,0
755,1425,slaven,[0],0.0,0
756,1425,slavenschip,[0],0.0,0
757,1425,stam,[0],0.0,0
758,1472,achtergrond,"[0, 0, 0]",0.0,0
759,1472,aziatisch,"[0, 0]",0.0,0
760,1472,dwerg,"[0, 1]",0.5,0
761,1472,exotisch,[0],0.0,0
762,1472,gemengd,"[0, 0, 0, 0, 0]",0.0,0
763,1472,historisch,[0],0.0,0
764,1472,indiaan,[0],0.0,0
765,1472,indisch,[0],0.0,0
766,1472,indo,[0],0.0,0
767,1472,inlander,[0],0.0,0
768,1472,kaffer,[0],0.0,0
769,1472,lilliputter,[1],1.0,1
770,1472,mongool,[0],0.0,0
771,1472,moor,[0],0.0,0
772,1472,moslim,"[0, 1, 0, 0]",0.25,0
773,1472,mulat,[1],1.0,1
774,1472,muzelman,[0],0.0,0
775,1472,neger,[1],1.0,1
776,1472,negerslaven,"[1, 1]",1.0,1
777,1472,page,"[0, 0]",0.0,0
778,1472,volbloed,"[0, 0]",0.0,0
779,1472,westers,[0],0.0,0
780,1472,zigeuner,[0],0.0,0
781,1472,zwartje,[1],1.0,1
782,1506,achtergrond,"[0, 0]",0.0,0
783,1506,aziatisch,[0],0.0,0
784,1506,barbaar,[0],0.0,0
785,1506,berber,[0],0.0,0
786,1506,blank,"[0, 0]",0.0,0
787,1506,boesman,[0],0.0,0
788,1506,dwerg,[0],0.0,0
789,1506,eskimo,[0],0.0,0
790,1506,exotisch,[0],0.0,0
791,1506,gemengd,[0],0.0,0
792,1506,halfbloed,[0],0.0,0
793,1506,historisch,"[0, 0]",0.0,0
794,1506,homo,[0],0.0,0
795,1506,hottentot,[0],0.0,0
796,1506,inheems,"[0, 0]",0.0,0
797,1506,kaffer,[0],0.0,0
798,1506,mulat,[1],1.0,1
799,1506,muzelman,[1],1.0,1
800,1506,neger,[1],1.0,1
801,1506,ontdekken,[0],0.0,0
802,1506,slaaf,"[0, 0]",0.0,0
803,1506,slaven,[0],0.0,0
804,1506,slavenschip,[0],0.0,0
805,1506,zwartje,[0],0.0,0
806,1537,achtergrond,"[0, 0, 0]",0.0,0
807,1537,aziatisch,[0],0.0,0
808,1537,barbaar,[1],1.0,1
809,1537,berber,[0],0.0,0
810,1537,blank,[0],0.0,0
811,1537,eskimo,"[1, 1]",1.0,1
812,1537,gemengd,"[0, 0]",0.0,0
813,1537,halfbloed,"[1, 1]",1.0,1
814,1537,historisch,"[0, 0]",0.0,0
815,1537,homo,[0],0.0,0
816,1537,hottentot,[1],1.0,1
817,1537,indisch,[1],1.0,1
818,1537,inheems,[0],0.0,0
819,1537,neger,[1],1.0,1
820,1537,ontdekken,[0],0.0,0
821,1537,slaaf,[0],0.0,0
822,1537,slaven,[0],0.0,0
823,1537,slavenschip,[0],0.0,0
824,1587,achtergrond,"[0, 0, 0]",0.0,0
825,1587,aziatisch,"[0, 0]",0.0,0
826,1587,baboe,[0],0.0,0
827,1587,barbaar,[0],0.0,0
828,1587,berber,[0],0.0,0
829,1587,blank,"[0, 0]",0.0,0
830,1587,boesman,[0],0.0,0
831,1587,dwerg,[1],1.0,1
832,1587,eskimo,"[1, 1]",1.0,1
833,1587,exotisch,[0],0.0,0
834,1587,gemengd,"[0, 0, 0]",0.0,0
835,1587,halfbloed,"[1, 1]",1.0,1
836,1587,historisch,"[0, 0, 0]",0.0,0
837,1587,homo,[0],0.0,0
838,1587,hottentot,[1],1.0,1
839,1587,indisch,[0],0.0,0
840,1587,inheems,"[0, 0, 0, 0]",0.0,0
841,1587,kaffer,[1],1.0,1
842,1587,moslim,[0],0.0,0
843,1587,mulat,[0],0.0,0
844,1587,muzelman,[0],0.0,0
845,1587,neger,[1],1.0,1
846,1587,ontdekken,[0],0.0,0
847,1587,slaaf,"[0, 0]",0.0,0
848,1587,slaven,[0],0.0,0
849,1587,slavenschip,[0],0.0,0
850,1587,stam,[0],0.0,0
851,1587,zwartje,[1],1.0,1
852,1630,achtergrond,"[0, 0, 0]",0.0,0
853,1630,aziatisch,[0],0.0,0
854,1630,barbaar,[1],1.0,1
855,1630,berber,[0],0.0,0
856,1630,blank,"[0, 0]",0.0,0
857,1630,boesman,[0],0.0,0
858,1630,dwerg,[1],1.0,1
859,1630,eskimo,"[0, 0]",0.0,0
860,1630,exotisch,[0],0.0,0
861,1630,gemengd,"[0, 0]",0.0,0
862,1630,halfbloed,"[0, 0]",0.0,0
863,1630,historisch,"[0, 0]",0.0,0
864,1630,homo,[0],0.0,0
865,1630,indisch,[0],0.0,0
866,1630,inheems,"[0, 0, 0, 0]",0.0,0
867,1630,kaffer,[1],1.0,1
868,1630,mulat,[1],1.0,1
869,1630,muzelman,[0],0.0,0
870,1630,neger,[1],1.0,1
871,1630,ontdekken,[0],0.0,0
872,1630,slaaf,"[1, 1]",1.0,1
873,1630,slaven,[1],1.0,1
874,1630,slavenschip,[1],1.0,1
875,1630,stam,[0],0.0,0
876,1630,zwartje,[1],1.0,1
877,1677,achtergrond,"[0, 0, 0]",0.0,0
878,1677,afkomst,[0],0.0,0
879,1677,aziatisch,"[1, 0]",0.5,0
880,1677,baboe,[0],0.0,0
881,1677,dwerg,[1],1.0,1
882,1677,gemengd,"[0, 0, 0, 0, 0]",0.0,0
883,1677,handicap,[0],0.0,0
884,1677,historisch,"[0, 0]",0.0,0
885,1677,homo,[0],0.0,0
886,1677,islamiet,[0],0.0,0
887,1677,kaffer,[1],1.0,1
888,1677,knecht,"[0, 0]",0.0,0
889,1677,kokkie,[0],0.0,0
890,1677,koppensneller,[0],0.0,0
891,1677,medicijnman,[0],0.0,0
892,1677,mongool,[0],0.0,0
893,1677,moslim,"[0, 0, 0, 0, 0]",0.0,0
894,1677,neger,"[1, 1]",1.0,1
895,1677,page,[0],0.0,0
896,1677,volbloed,[1],1.0,1
897,1677,westers,"[0, 0]",0.0,0
898,1677,zigeuner,[1],1.0,1
899,1677,zigeunermuziek,[1],1.0,1
900,1721,achtergrond,"[0, 0, 0]",0.0,0
901,1721,afkomst,[0],0.0,0
902,1721,aziatisch,"[0, 0]",0.0,0
903,1721,dwerg,[0],0.0,0
904,1721,gemengd,"[0, 0, 0, 0]",0.0,0
905,1721,handicap,[0],0.0,0
906,1721,historisch,"[0, 0]",0.0,0
907,1721,homo,[0],0.0,0
908,1721,inlander,[1],1.0,1
909,1721,islamiet,[0],0.0,0
910,1721,kaffer,[1],1.0,1
911,1721,knecht,"[0, 0]",0.0,0
912,1721,kokkie,[0],0.0,0
913,1721,koppensneller,[1],1.0,1
914,1721,medicijnman,[0],0.0,0
915,1721,mongool,[0],0.0,0
916,1721,moslim,"[0, 0, 0, 0, 0]",0.0,0
917,1721,neger,"[1, 1]",1.0,1
918,1721,page,[0],0.0,0
919,1721,slaven,[0],0.0,0
920,1721,volbloed,[1],1.0,1
921,1721,westers,"[0, 0]",0.0,0
922,1721,zigeuner,[1],1.0,1
923,1721,zigeunermuziek,[0],0.0,0
924,1761,achtergrond,"[0, 0, 0]",0.0,0
925,1761,afkomst,[0],0.0,0
926,1761,aziatisch,"[0, 0]",0.0,0
927,1761,dwerg,[0],0.0,0
928,1761,gemengd,"[0, 0, 0, 0]",0.0,0
929,1761,handicap,[0],0.0,0
930,1761,historisch,"[0, 0]",0.0,0
931,1761,homo,[0],0.0,0
932,1761,inlander,[0],0.0,0
933,1761,islamiet,[0],0.0,0
934,1761,knecht,"[0, 0]",0.0,0
935,1761,medicijnman,[0],0.0,0
936,1761,mongool,[0],0.0,0
937,1761,moslim,"[0, 0, 0, 0, 0]",0.0,0
938,1761,neger,"[1, 1]",1.0,1
939,1761,slaven,[0],0.0,0
940,1761,volbloed,[0],0.0,0
941,1761,westers,"[0, 0]",0.0,0
942,1761,zigeuner,[0],0.0,0
943,1761,zigeunermuziek,[0],0.0,0
944,1801,achtergrond,"[0, 0, 0]",0.0,0
945,1801,afkomst,[0],0.0,0
946,1801,aziatisch,"[0, 0]",0.0,0
947,1801,gemengd,"[0, 0, 0, 0]",0.0,0
948,1801,handicap,[0],0.0,0
949,1801,historisch,"[0, 0]",0.0,0
950,1801,homo,[0],0.0,0
951,1801,islamiet,[0],0.0,0
952,1801,knecht,"[0, 0]",0.0,0
953,1801,medicijnman,[0],0.0,0
954,1801,mongool,[0],0.0,0
955,1801,moslim,"[0, 0, 0, 0, 0]",0.0,0
956,1801,neger,"[1, 1]",1.0,1
957,1801,page,[0],0.0,0
958,1801,slaven,[0],0.0,0
959,1801,volbloed,[0],0.0,0
960,1801,westers,"[0, 0]",0.0,0
961,1801,zigeuner,[0],0.0,0
962,1801,zigeunermuziek,[0],0.0,0
963,1837,achtergrond,"[0, 1, 1]",0.6666666666666666,1
964,1837,afkomst,[0],0.0,0
965,1837,aziatisch,[1],1.0,1
966,1837,dwerg,[0],0.0,0
967,1837,gemengd,"[1, 1, 1]",1.0,1
968,1837,handicap,[1],1.0,1
969,1837,historisch,[1],1.0,1
970,1837,inlander,[1],1.0,1
971,1837,islamiet,[1],1.0,1
972,1837,kaffer,[1],1.0,1
973,1837,knecht,"[0, 1]",0.5,0
974,1837,kokkie,[1],1.0,1
975,1837,medicijnman,[0],0.0,0
976,1837,mongool,[1],1.0,1
977,1837,moslim,"[0, 1, 0, 1]",0.5,0
978,1837,neger,[1],1.0,1
979,1837,page,[0],0.0,0
980,1837,slaven,[1],1.0,1
981,1837,volbloed,[0],0.0,0
982,1837,zigeuner,[1],1.0,1
983,1837,zigeunermuziek,[1],1.0,1
984,1876,achtergrond,"[0, 0, 0]",0.0,0
985,1876,afkomst,[0],0.0,0
986,1876,aziatisch,"[0, 0]",0.0,0
987,1876,dwerg,[1],1.0,1
988,1876,gemengd,"[0, 0, 0]",0.0,0
989,1876,handicap,[0],0.0,0
990,1876,historisch,"[0, 0]",0.0,0
991,1876,homo,[0],0.0,0
992,1876,inlander,[0],0.0,0
993,1876,knecht,"[0, 0]",0.0,0
994,1876,kokkie,[0],0.0,0
995,1876,koppensneller,[1],1.0,1
996,1876,medicijnman,[1],1.0,1
997,1876,mongool,[0],0.0,0
998,1876,moslim,"[0, 0, 0, 0, 0]",0.0,0
999,1876,neger,"[1, 1]",1.0,1
1000,1876,slaven,[0],0.0,0
1001,1876,volbloed,[0],0.0,0
1002,1876,zigeuner,[1],1.0,1
1003,1876,zigeunermuziek,[1],1.0,1
1004,1916,achtergrond,"[0, 0, 0]",0.0,0
1005,1916,aziatisch,"[0, 0]",0.0,0
1006,1916,dwerg,"[0, 0]",0.0,0
1007,1916,exotisch,[0],0.0,0
1008,1916,gemengd,"[0, 0, 0, 0, 0]",0.0,0
1009,1916,historisch,[0],0.0,0
1010,1916,indiaan,[0],0.0,0
1011,1916,indo,[0],0.0,0
1012,1916,inlander,[0],0.0,0
1013,1916,kaffer,[0],0.0,0
1014,1916,mongool,[0],0.0,0
1015,1916,moslim,"[0, 0, 0, 0]",0.0,0
1016,1916,mulat,[1],1.0,1
1017,1916,neger,[1],1.0,1
1018,1916,negerslaven,"[1, 1]",1.0,1
1019,1916,page,[0],0.0,0
1020,1916,volbloed,"[0, 0]",0.0,0
1021,1916,westers,[0],0.0,0
1022,1916,zwartje,[1],1.0,1
1023,1961,achtergrond,"[0, 0, 0]",0.0,0
1024,1961,afkomst,[0],0.0,0
1025,1961,aziatisch,"[0, 0]",0.0,0
1026,1961,dwerg,[0],0.0,0
1027,1961,gemengd,"[0, 0, 0, 0, 0]",0.0,0
1028,1961,handicap,[0],0.0,0
1029,1961,historisch,"[0, 0]",0.0,0
1030,1961,homo,[0],0.0,0
1031,1961,inlander,[0],0.0,0
1032,1961,islamiet,[0],0.0,0
1033,1961,kaffer,[0],0.0,0
1034,1961,knecht,"[0, 0]",0.0,0
1035,1961,medicijnman,[0],0.0,0
1036,1961,mongool,[0],0.0,0
1037,1961,moslim,"[0, 0, 0, 0, 0]",0.0,0
1038,1961,neger,"[1, 1]",1.0,1
1039,1961,page,[0],0.0,0
1040,1961,slaven,[0],0.0,0
1041,1961,volbloed,[0],0.0,0
1042,1961,westers,"[0, 0]",0.0,0
1043,1961,zigeuner,[1],1.0,1
1044,1961,zigeunermuziek,[1],1.0,1
1045,2003,achtergrond,"[0, 0, 0]",0.0,0
1046,2003,aziatisch,"[0, 0]",0.0,0
1047,2003,dwerg,"[0, 1]",0.5,0
1048,2003,exotisch,[1],1.0,1
1049,2003,gemengd,"[0, 1]",0.5,0
1050,2003,historisch,"[0, 0]",0.0,0
1051,2003,indiaan,[1],1.0,1
1052,2003,indisch,[0],0.0,0
1053,2003,indo,[0],0.0,0
1054,2003,inheems,"[0, 0, 0]",0.0,0
1055,2003,inlandsche,[0],0.0,0
1056,2003,islamiet,[0],0.0,0
1057,2003,kaffer,[0],0.0,0
1058,2003,koelie,[1],1.0,1
1059,2003,kokkie,[0],0.0,0
1060,2003,mongool,[1],1.0,1
1061,2003,moor,[0],0.0,0
1062,2003,moslim,[0],0.0,0
1063,2003,neger,[1],1.0,1
1064,2003,page,[0],0.0,0
1065,2003,primitief,[1],1.0,1
1066,2003,slavenschip,[0],0.0,0
1067,2003,volbloed,[0],0.0,0
1068,2003,westers,[0],0.0,0
1069,2003,zwartje,[1],1.0,1
1070,2042,achtergrond,"[0, 0, 0]",0.0,0
1071,2042,aziatisch,"[0, 0]",0.0,0
1072,2042,barbaar,[0],0.0,0
1073,2042,dwerg,"[1, 1]",1.0,1
1074,2042,exotisch,[1],1.0,1
1075,2042,gemengd,"[0, 0]",0.0,0
1076,2042,historisch,"[0, 0]",0.0,0
1077,2042,indiaan,[1],1.0,1
1078,2042,indisch,[0],0.0,0
1079,2042,inheems,"[0, 0, 0]",0.0,0
1080,2042,islamiet,[0],0.0,0
1081,2042,kokkie,[0],0.0,0
1082,2042,lilliputter,[1],1.0,1
1083,2042,mongool,[1],1.0,1
1084,2042,moslim,[0],0.0,0
1085,2042,neger,[1],1.0,1
1086,2042,page,[0],0.0,0
1087,2042,primitief,[0],0.0,0
1088,2042,slavenschip,[0],0.0,0
1089,2042,volbloed,"[0, 0]",0.0,0
1090,2042,westers,[0],0.0,0
1091,2042,zigeuner,[1],1.0,1
1092,2042,zwartje,[1],1.0,1
1093,2088,achtergrond,"[0, 0, 0]",0.0,0
1094,2088,aziatisch,"[0, 0]",0.0,0
1095,2088,barbaar,[0],0.0,0
1096,2088,dwerg,"[1, 1]",1.0,1
1097,2088,exotisch,[1],1.0,1
1098,2088,gemengd,"[0, 0]",0.0,0
1099,2088,historisch,"[0, 0]",0.0,0
1100,2088,indiaan,[1],1.0,1
1101,2088,indisch,[0],0.0,0
1102,2088,indo,[1],1.0,1
1103,2088,inheems,"[1, 0, 0]",0.3333333333333333,0
1104,2088,inlandsche,[1],1.0,1
1105,2088,islamiet,[1],1.0,1
1106,2088,kaffer,[1],1.0,1
1107,2088,koelie,[1],1.0,1
1108,2088,lilliputter,[1],1.0,1
1109,2088,mongool,[1],1.0,1
1110,2088,moor,[1],1.0,1
1111,2088,moslim,[0],0.0,0
1112,2088,neger,[1],1.0,1
1113,2088,page,[0],0.0,0
1114,2088,primitief,[0],0.0,0
1115,2088,slavenschip,[1],1.0,1
1116,2088,volbloed,"[0, 0]",0.0,0
1117,2088,westers,[0],0.0,0
1118,2088,zigeuner,[1],1.0,1
1119,2088,zwartje,[1],1.0,1
1120,2133,achtergrond,"[0, 0]",0.0,0
1121,2133,aziatisch,"[0, 0]",0.0,0
1122,2133,dwerg,"[0, 0]",0.0,0
1123,2133,gemengd,"[0, 0]",0.0,0
1124,2133,historisch,"[0, 0]",0.0,0
1125,2133,indiaan,[0],0.0,0
1126,2133,indisch,[0],0.0,0
1127,2133,indo,[0],0.0,0
1128,2133,inheems,"[0, 0, 0]",0.0,0
1129,2133,inlandsche,[0],0.0,0
1130,2133,islamiet,[0],0.0,0
1131,2133,kaffer,[0],0.0,0
1132,2133,kokkie,[0],0.0,0
1133,2133,lilliputter,[0],0.0,0
1134,2133,mongool,[1],1.0,1
1135,2133,moor,[0],0.0,0
1136,2133,moslim,[0],0.0,0
1137,2133,mulat,[0],0.0,0
1138,2133,neger,[0],0.0,0
1139,2133,page,[0],0.0,0
1140,2133,primitief,[1],1.0,1
1141,2133,volbloed,"[1, 1]",1.0,1
1142,2133,westers,[0],0.0,0
1143,2133,zigeuner,[0],0.0,0
1144,2133,zwartje,[1],1.0,1
1145,2178,achtergrond,"[0, 0, 0]",0.0,0
1146,2178,aziatisch,"[0, 0]",0.0,0
1147,2178,barbaar,[0],0.0,0
1148,2178,dwerg,"[1, 1]",1.0,1
1149,2178,exotisch,[0],0.0,0
1150,2178,gemengd,"[0, 0]",0.0,0
1151,2178,historisch,"[0, 0]",0.0,0
1152,2178,indiaan,[0],0.0,0
1153,2178,indisch,[0],0.0,0
1154,2178,indo,[0],0.0,0
1155,2178,inheems,"[0, 0, 0]",0.0,0
1156,2178,islamiet,[0],0.0,0
1157,2178,kaffer,[0],0.0,0
1158,2178,lilliputter,[1],1.0,1
1159,2178,mongool,[1],1.0,1
1160,2178,moor,[0],0.0,0
1161,2178,moslim,[0],0.0,0
1162,2178,mulat,[1],1.0,1
1163,2178,neger,[1],1.0,1
1164,2178,primitief,[0],0.0,0
1165,2178,slavenschip,[1],1.0,1
1166,2178,volbloed,"[0, 0]",0.0,0
1167,2178,westers,[0],0.0,0
1168,2178,zigeuner,[1],1.0,1
1169,2178,zwartje,[1],1.0,1
1170,2217,achtergrond,"[0, 0, 0]",0.0,0
1171,2217,aziatisch,"[0, 0]",0.0,0
1172,2217,barbaar,[0],0.0,0
1173,2217,dwerg,"[1, 1]",1.0,1
1174,2217,exotisch,[1],1.0,1
1175,2217,gemengd,"[0, 0]",0.0,0
1176,2217,historisch,"[0, 0]",0.0,0
1177,2217,indiaan,[1],1.0,1
1178,2217,indisch,[0],0.0,0
1179,2217,inheems,"[0, 1]",0.5,0
1180,2217,inlandsche,[0],0.0,0
1181,2217,islamiet,[0],0.0,0
1182,2217,kokkie,[1],1.0,1
1183,2217,lilliputter,[1],1.0,1
1184,2217,mongool,[0],0.0,0
1185,2217,moslim,[0],0.0,0
1186,2217,mulat,[1],1.0,1
1187,2217,neger,[1],1.0,1
1188,2217,primitief,[1],1.0,1
1189,2217,slavenschip,[0],0.0,0
1190,2217,volbloed,"[0, 0]",0.0,0
1191,2217,westers,[0],0.0,0
1192,2217,zigeuner,[1],1.0,1
1193,2217,zwartje,[1],1.0,1
1194,2255,achtergrond,"[0, 0, 0]",0.0,0
1195,2255,aziatisch,[0],0.0,0
1196,2255,barbaar,[0],0.0,0
1197,2255,dwerg,"[1, 1]",1.0,1
1198,2255,exotisch,[0],0.0,0
1199,2255,gemengd,[0],0.0,0
1200,2255,historisch,"[0, 0]",0.0,0
1201,2255,indiaan,[1],1.0,1
1202,2255,indisch,[0],0.0,0
1203,2255,indo,[0],0.0,0
1204,2255,inheems,"[0, 0, 0]",0.0,0
1205,2255,islamiet,[0],0.0,0
1206,2255,kaffer,[1],1.0,1
1207,2255,koelie,[0],0.0,0
1208,2255,kokkie,[0],0.0,0
1209,2255,lilliputter,[1],1.0,1
1210,2255,moor,[0],0.0,0
1211,2255,moslim,[0],0.0,0
1212,2255,mulat,[1],1.0,1
1213,2255,neger,[1],1.0,1
1214,2255,primitief,[0],0.0,0
1215,2255,slavenschip,[0],0.0,0
1216,2255,volbloed,"[0, 0]",0.0,0
1217,2255,westers,[0],0.0,0
1218,2255,zigeuner,[0],0.0,0
1219,2305,achtergrond,"[0, 0, 0]",0.0,0
1220,2305,aziatisch,"[0, 0]",0.0,0
1221,2305,barbaar,[0],0.0,0
1222,2305,dwerg,"[0, 0]",0.0,0
1223,2305,exotisch,[0],0.0,0
1224,2305,gemengd,"[0, 0]",0.0,0
1225,2305,historisch,"[0, 0]",0.0,0
1226,2305,indiaan,[1],1.0,1
1227,2305,indisch,[0],0.0,0
1228,2305,indo,[0],0.0,0
1229,2305,inheems,"[0, 0, 0]",0.0,0
1230,2305,inlandsche,[0],0.0,0
1231,2305,islamiet,[1],1.0,1
1232,2305,kaffer,[0],0.0,0
1233,2305,koelie,[0],0.0,0
1234,2305,kokkie,[0],0.0,0
1235,2305,lilliputter,[0],0.0,0
1236,2305,mongool,[0],0.0,0
1237,2305,moor,[0],0.0,0
1238,2305,moslim,[0],0.0,0
1239,2305,mulat,[0],0.0,0
1240,2305,neger,[1],1.0,1
1241,2305,page,[0],0.0,0
1242,2305,primitief,[0],0.0,0
1243,2305,slavenschip,[0],0.0,0
1244,2305,volbloed,"[0, 1]",0.5,0
1245,2305,westers,[0],0.0,0
1246,2305,zigeuner,[1],1.0,1
1247,2305,zwartje,[0],0.0,0
1248,2350,achtergrond,"[1, 0, 0, 0]",0.25,0
1249,2350,afgod,[0],0.0,0
1250,2350,afkomst,[0],0.0,0
1251,2350,aziatisch,"[0, 0]",0.0,0
1252,2350,barbaar,[1],1.0,1
1253,2350,blank,[0],0.0,0
1254,2350,dwerg,[1],1.0,1
1255,2350,eskimo,[1],1.0,1
1256,2350,gekleurd,[1],1.0,1
1257,2350,gemengd,"[0, 0]",0.0,0
1258,2350,halfbloed,[1],1.0,1
1259,2350,historisch,"[0, 0]",0.0,0
1260,2350,indo,[1],1.0,1
1261,2350,inheems,"[1, 1, 1, 1, 0]",0.8,1
1262,2350,moor,"[0, 1]",0.5,0
1263,2350,moslim,"[0, 0, 0]",0.0,0
1264,2350,neger,[1],1.0,1
1265,2350,ontdekken,[0],0.0,0
1266,2350,page,[0],0.0,0
1267,2350,traditioneel,[0],0.0,0
1268,2350,wild,[0],0.0,0
1269,2350,zigeuner,[1],1.0,1
1270,2350,zigeunermuziek,[0],0.0,0
1271,2397,achtergrond,"[0, 0, 0]",0.0,0
1272,2397,aziatisch,"[0, 0]",0.0,0
1273,2397,dwerg,"[1, 0]",0.5,0
1274,2397,exotisch,[0],0.0,0
1275,2397,gemengd,"[0, 0, 0, 0, 0]",0.0,0
1276,2397,historisch,[0],0.0,0
1277,2397,indiaan,[0],0.0,0
1278,2397,indisch,[0],0.0,0
1279,2397,indo,[0],0.0,0
1280,2397,inlander,[0],0.0,0
1281,2397,kaffer,[0],0.0,0
1282,2397,lilliputter,[0],0.0,0
1283,2397,mongool,[0],0.0,0
1284,2397,moor,[0],0.0,0
1285,2397,moslim,"[0, 0, 0, 0]",0.0,0
1286,2397,mulat,[1],1.0,1
1287,2397,muzelman,[0],0.0,0
1288,2397,neger,[0],0.0,0
1289,2397,negerslaven,"[0, 0]",0.0,0
1290,2397,page,[0],0.0,0
1291,2397,volbloed,"[0, 0]",0.0,0
1292,2397,westers,[0],0.0,0
1293,2397,zigeuner,[0],0.0,0
1294,2397,zwartje,[0],0.0,0
1295,2438,achtergrond,"[0, 0, 0, 0]",0.0,0
1296,2438,afgod,[0],0.0,0
1297,2438,afkomst,[0],0.0,0
1298,2438,aziatisch,[0],0.0,0
1299,2438,barbaar,[0],0.0,0
1300,2438,blank,[0],0.0,0
1301,2438,dwerg,[0],0.0,0
1302,2438,eskimo,[0],0.0,0
1303,2438,gekleurd,[1],1.0,1
1304,2438,gemengd,"[0, 0]",0.0,0
1305,2438,historisch,"[0, 0]",0.0,0
1306,2438,inheems,"[0, 0, 0, 0, 0]",0.0,0
1307,2438,kaffer,[0],0.0,0
1308,2438,moor,"[0, 0]",0.0,0
1309,2438,moslim,"[0, 0, 0]",0.0,0
1310,2438,neger,[1],1.0,1
1311,2438,ontdekken,[0],0.0,0
1312,2438,page,[0],0.0,0
1313,2438,traditioneel,[0],0.0,0
1314,2438,zigeuner,[1],1.0,1
1315,2479,achtergrond,"[0, 0, 0, 0]",0.0,0
1316,2479,afgod,[0],0.0,0
1317,2479,afkomst,[0],0.0,0
1318,2479,aziatisch,"[0, 0]",0.0,0
1319,2479,barbaar,[1],1.0,1
1320,2479,dwerg,[1],1.0,1
1321,2479,eskimo,[1],1.0,1
1322,2479,gekleurd,[1],1.0,1
1323,2479,gemengd,"[0, 0]",0.0,0
1324,2479,halfbloed,[1],1.0,1
1325,2479,historisch,"[0, 0]",0.0,0
1326,2479,indo,[1],1.0,1
1327,2479,inheems,"[1, 0, 0, 0, 0]",0.2,0
1328,2479,kaffer,[1],1.0,1
1329,2479,moor,"[0, 1]",0.5,0
1330,2479,moslim,"[0, 0, 0]",0.0,0
1331,2479,neger,[1],1.0,1
1332,2479,ontdekken,[0],0.0,0
1333,2479,traditioneel,[0],0.0,0
1334,2479,zigeuner,[1],1.0,1
1335,2479,zigeunermuziek,[1],1.0,1
1336,2525,achtergrond,"[0, 0, 0, 0]",0.0,0
1337,2525,afgod,[0],0.0,0
1338,2525,afkomst,[0],0.0,0
1339,2525,aziatisch,"[0, 0]",0.0,0
1340,2525,barbaar,[0],0.0,0
1341,2525,blank,[0],0.0,0
1342,2525,dwerg,[1],1.0,1
1343,2525,eskimo,[1],1.0,1
1344,2525,gekleurd,[0],0.0,0
1345,2525,gemengd,"[0, 0]",0.0,0
1346,2525,halfbloed,[0],0.0,0
1347,2525,historisch,"[0, 0]",0.0,0
1348,2525,indo,[1],1.0,1
1349,2525,inheems,"[0, 0, 0, 0]",0.0,0
1350,2525,kaffer,[1],1.0,1
1351,2525,koelie,"[1, 1]",1.0,1
1352,2525,moor,"[0, 0]",0.0,0
1353,2525,moslim,"[0, 0, 0]",0.0,0
