url,europeana_issue_id,datestamp,date,publisher,spatial_distribution,spatial_origin,languages
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010661235:mpeg21:a0150,/9200359/BibliographicResource_3000112802700,2021-01-07T05:25:18.820Z,1931-02-14,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110621245:mpeg21:a0160,/9200359/BibliographicResource_3000115944123,2021-01-06T15:37:00.114Z,1909-05-25,"Roost, Hoogesteger & Co.",Verenigde Staten,[s.l.],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010890260:mpeg21:a0258,/9200359/BibliographicResource_3000115429881,2021-01-05T17:26:56.728Z,1907-12-22,Nieuwenhuis,Regionaal/lokaal,Groningen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010233932:mpeg21:a0079,/9200359/BibliographicResource_3000112925297,2021-01-07T03:15:54.360Z,1923-07-13,A. Arts,Regionaal/lokaal,Tilburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110572412:mpeg21:a0368,/9200359/BibliographicResource_3000115864494,2021-01-06T09:37:18.615Z,1934-11-03,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010109134:mpeg21:a0195,/9200359/BibliographicResource_3000100634741,2021-01-06T18:00:43.488Z,1912-11-30,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010761027:mpeg21:a0232,/9200359/BibliographicResource_3000115391572,2021-01-05T16:50:40.999Z,1932-03-25,J. Hepkema,Regionaal/lokaal,Heerenveen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010281231:mpeg21:a0039,/9200359/BibliographicResource_3000112769017,2021-01-07T07:53:00.910Z,1926-09-11,NV Paulus Drukkerĳ,Nederlandse Antillen,[Willemstad,"nl, es"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010939709:mpeg21:a0093,/9200359/BibliographicResource_3000115521709,2021-01-05T17:52:13.821Z,1940-01-24,Arbeiderspers,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010759851:mpeg21:a0102,/9200359/BibliographicResource_3000115374302,2021-01-07T06:29:35.417Z,1923-05-01,J. Hepkema,Regionaal/lokaal,Heerenveen,"nl, fy"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010669538:mpeg21:a0140,/9200359/BibliographicResource_3000112786320,2021-01-07T06:07:25.859Z,1927-07-06,Nieuwenhuis,Regionaal/lokaal,Groningen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010314056:mpeg21:a0052,/9200359/BibliographicResource_3000112936519,2021-01-07T01:45:26.225Z,1940-04-05,M. Tyl en Zoon H. Tyl,Regionaal/lokaal,Zwolle,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011212141:mpeg21:a0003,/9200359/BibliographicResource_3000115784462,2021-01-06T05:44:54.374Z,1897-02-13,NV Paulus Drukkerĳ,Nederlandse Antillen,[Willemstad,"nl, es"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010018331:mpeg21:a0243,/9200359/BibliographicResource_3000112895187,2021-01-06T23:07:26.041Z,1939-03-12,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010001652:mpeg21:a0001,/9200359/BibliographicResource_3000112866113,2021-01-07T09:56:19.961Z,1925-06-03,Mĳ. tot Exploitatie v/h Dagblad Het Centrum,Landelijk,Utrecht,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010603511:mpeg21:a0111,/9200359/BibliographicResource_3000115443680,2021-01-05T18:10:58.843Z,1925-10-06,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010366671:mpeg21:a0050,/9200359/BibliographicResource_3000112951391,2021-01-07T01:55:07.669Z,1916-06-09,J. Hallermann,Nederlands-Indië / Indonesië,Medan,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010326083:mpeg21:a0005,/9200359/BibliographicResource_3000112958842,2021-01-07T04:01:00.989Z,1940-08-15,Leopold,Regionaal/lokaal,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010025965:mpeg21:a0106,/9200359/BibliographicResource_3000112864012,2021-01-07T09:52:25.006Z,1922-03-12,Nĳgh,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010154511:mpeg21:a0035,/9200359/BibliographicResource_3000100644277,2021-01-06T18:19:40.625Z,1893-06-04,A. Arts,Regionaal/lokaal,Tilburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010196909:mpeg21:a0132,/9200359/BibliographicResource_3000112942199,2021-01-06T22:55:00.341Z,1907-08-29,A.W. Sĳthoff,Regionaal/lokaal,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010134416:mpeg21:a0129,/9200359/BibliographicResource_3000112778124,2021-01-07T05:58:38.196Z,1906-05-04,NV Mĳ tot Expl. van Dagbladen,Nederlands-Indië / Indonesië,Batavia,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010970337:mpeg21:a0003,/9200359/BibliographicResource_3000115537346,2021-01-05T18:41:47.634Z,1929-01-10,J. Hallermann,Nederlands-Indië / Indonesië,Medan,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011163499:mpeg21:a0120,/9200359/BibliographicResource_3000115762095,2021-01-06T04:47:10.602Z,1929-05-01,Joh. Geradtsen comp.,Regionaal/lokaal,Hilversum,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010298604:mpeg21:a0053,/9200359/BibliographicResource_3000112934823,2021-01-07T01:32:40.407Z,1901-08-27,"De Groot, Kolff & Co",Nederlands-Indië / Indonesië,Semarang,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010129043:mpeg21:a0119,/9200359/BibliographicResource_3000112853942,2021-01-07T08:22:08.688Z,1904-08-18,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010333811:mpeg21:a0087,/9200359/BibliographicResource_3000112972767,2021-01-07T02:37:07.242Z,1917-08-18,J. Hallermann,Nederlands-Indië / Indonesië,Medan,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010168164:mpeg21:a0068,/9200359/BibliographicResource_3000100660818,2021-01-06T18:44:32.174Z,1909-06-02,A. Arts,Regionaal/lokaal,Tilburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010031119:mpeg21:a0067,/9200359/BibliographicResource_3000112891250,2021-01-06T23:31:11.961Z,1910-08-30,Nĳgh,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110620402:mpeg21:a0162,/9200359/BibliographicResource_3000115943224,2021-01-06T15:29:52.018Z,1893-10-03,"Roost, Hoogesteger & Co.",Verenigde Staten,[s.l.],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010128202:mpeg21:a0145,/9200359/BibliographicResource_3000100636341,2021-01-06T18:05:34.283Z,1901-05-27,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011179650:mpeg21:a0025,/9200359/BibliographicResource_3000115616924,2021-01-06T15:27:06.235Z,1936-12-08,"Roost, Hoogesteger & Co.",Verenigde Staten,[s.l.],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011074009:mpeg21:a0227,/9200359/BibliographicResource_3000115612397,2021-01-05T21:31:36.856Z,1935-09-14,Kolff & Co.,Nederlands-Indië / Indonesië,Batavia,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011038611:mpeg21:a0057,/9200359/BibliographicResource_3000115608834,2021-01-05T21:21:11.642Z,1919-05-26,Kolff & Co.,Nederlands-Indië / Indonesië,Batavia,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011129798:mpeg21:a0034,/9200359/BibliographicResource_3000115986008,2021-01-06T14:38:20.076Z,1898-02-01,Kolff & Co,Nederlands-Indië / Indonesië,Soerabaja,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010015343:mpeg21:a0070,/9200359/BibliographicResource_3000112872932,2021-01-07T09:39:32.070Z,1934-05-06,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011186270:mpeg21:a0042,/9200359/BibliographicResource_3000116000171,2021-01-06T16:07:09.707Z,1940-08-14,[s.n.],Verenigde Staten,Chicago (Ill.),"nl, en"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010134605:mpeg21:a0077,/9200359/BibliographicResource_3000112930212,2021-01-07T00:16:45.863Z,1906-12-14,NV Mĳ tot Expl. van Dagbladen,Nederlands-Indië / Indonesië,Batavia,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110620876:mpeg21:a0013,/9200359/BibliographicResource_3000115943754,2021-01-06T15:32:31.442Z,1903-01-06,"Roost, Hoogesteger & Co.",Verenigde Staten,[s.l.],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010163273:mpeg21:a0003,/9200359/BibliographicResource_3000112963554,2021-01-07T03:46:47.673Z,1899-11-05,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011180406:mpeg21:a0061,/9200359/BibliographicResource_3000115617163,2021-01-06T15:44:55.446Z,1899-04-13,The Heyrman Pub. Co,Verenigde Staten,"De Pere, Brown, Wisconsin",nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010177907:mpeg21:a0001,/9200359/BibliographicResource_3000112926037,2021-01-07T03:12:24.331Z,1896-11-02,A.W. Sĳthoff,Regionaal/lokaal,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010164365:mpeg21:a0145,/9200359/BibliographicResource_3000112900538,2021-01-07T00:12:45.339Z,1907-11-21,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110555385:mpeg21:a0095,/9200359/BibliographicResource_3000116005445,2021-01-06T15:14:55.971Z,1901-04-16,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010029495:mpeg21:a0216,/9200359/BibliographicResource_3000112892534,2021-01-06T23:38:42.478Z,1928-02-10,Nĳgh,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010940052:mpeg21:a0041,/9200359/BibliographicResource_3000115724791,2021-01-06T02:59:59.624Z,1940-08-14,Arbeiderspers,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011074773:mpeg21:a0010,/9200359/BibliographicResource_3000115613958,2021-01-05T21:37:52.872Z,1938-02-04,Kolff & Co.,Nederlands-Indië / Indonesië,Batavia,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010163934:mpeg21:a0117,/9200359/BibliographicResource_3000112778497,2021-01-07T06:00:05.139Z,1906-02-02,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010366645:mpeg21:a0078,/9200359/BibliographicResource_3000112951401,2021-01-07T01:55:02.153Z,1916-05-09,J. Hallermann,Nederlands-Indië / Indonesië,Medan,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010132726:mpeg21:a0017,/9200359/BibliographicResource_3000115914009,2021-01-06T11:56:42.891Z,1900-09-07,NV Mĳ tot Expl. van Dagbladen,Nederlands-Indië / Indonesië,Batavia,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010496992:mpeg21:a0048,/9200359/BibliographicResource_3000115637039,2021-01-05T22:24:07.751Z,1894-05-05,Bruining,Nederlands-Indië / Indonesië,Batavia,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010385157:mpeg21:a0094,/9200359/BibliographicResource_3000112990875,2021-01-07T02:26:43.116Z,1890-07-07,Gebr. Verhoeven,Landelijk,s-Hertogenbosch,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010368169:mpeg21:a0148,/9200359/BibliographicResource_3000112979029,2021-01-07T03:56:46.733Z,1923-03-03,J. Hallermann,Nederlands-Indië / Indonesië,Medan,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010025724:mpeg21:a0094,/9200359/BibliographicResource_3000112876435,2021-01-07T00:28:31.020Z,1921-10-19,Nĳgh,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010600209:mpeg21:a0001,/9200359/BibliographicResource_3000115454915,2021-01-05T19:47:06.398Z,1914-11-17,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010011275:mpeg21:a0215,/9200359/BibliographicResource_3000112863846,2021-01-07T04:25:31.154Z,1927-11-29,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010279146:mpeg21:a0003,/9200359/BibliographicResource_3000112901148,2021-01-07T00:15:53.084Z,1929-12-12,[ s.n.],Nederlands-Indië / Indonesië,Soerabaia,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011088429:mpeg21:a0101,/9200359/BibliographicResource_3000115908320,2021-01-06T11:31:09.416Z,1906-05-10,Kolff & Co,Nederlands-Indië / Indonesië,Soerabaja,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010280743:mpeg21:a0004,/9200359/BibliographicResource_3000115974514,2021-01-06T13:56:38.086Z,1922-03-04,NV Paulus Drukkerĳ,Nederlandse Antillen,[Willemstad,"nl, es"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010165941:mpeg21:a0003,/9200359/BibliographicResource_3000112981940,2021-01-07T02:02:30.416Z,1893-01-05,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011136195:mpeg21:a0026,/9200359/BibliographicResource_3000115957367,2021-01-06T13:23:02.005Z,1899-12-12,Kolff & Co,Nederlands-Indië / Indonesië,Soerabaja,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010036914:mpeg21:a0113,/9200359/BibliographicResource_3000112883665,2021-01-07T01:16:23.996Z,1919-09-09,Nĳgh,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010109087:mpeg21:a0054,/9200359/BibliographicResource_3000100634681,2021-01-06T18:00:31.210Z,1912-10-07,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010894207:mpeg21:a0050,/9200359/BibliographicResource_3000115429175,2021-01-05T17:29:51.837Z,1900-01-26,Nieuwenhuis,Regionaal/lokaal,Groningen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010493623:mpeg21:a0112,/9200359/BibliographicResource_3000115630909,2021-01-05T22:11:29.271Z,1920-04-19,A.W. Sĳthoff,Regionaal/lokaal,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010238520:mpeg21:a0007,/9200359/BibliographicResource_3000112860591,2021-01-07T09:45:46.936Z,1934-09-01,A. Arts,Regionaal/lokaal,Tilburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011109309:mpeg21:a0182,/9200359/BibliographicResource_3000115747763,2021-01-06T04:06:23.243Z,1932-01-22,Kolff & Co,Nederlands-Indië / Indonesië,Soerabaja,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010129707:mpeg21:a0117,/9200359/BibliographicResource_3000100636669,2021-01-06T18:06:53.843Z,1902-12-09,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010382268:mpeg21:a0127,/9200359/BibliographicResource_3000112985480,2021-01-07T02:07:29.062Z,1935-07-08,J. Hallermann,Nederlands-Indië / Indonesië,Medan,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010229904:mpeg21:a0100,/9200359/BibliographicResource_3000115932769,2021-01-06T12:33:28.083Z,1933-09-20,NV Mĳ tot Expl. van Dagbladen,Nederlands-Indië / Indonesië,Batavia,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010333774:mpeg21:a0060,/9200359/BibliographicResource_3000112972768,2021-01-07T02:37:01.627Z,1917-07-05,J. Hallermann,Nederlands-Indië / Indonesië,Medan,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010607896:mpeg21:a0123,/9200359/BibliographicResource_3000115458267,2021-01-05T19:41:23.285Z,1940-02-19,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010386914:mpeg21:a0077,/9200359/BibliographicResource_3000113016957,2021-01-06T20:21:58.613Z,1897-03-30,Gebr. Verhoeven,Landelijk,s-Hertogenbosch,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010970606:mpeg21:a0124,/9200359/BibliographicResource_3000115546062,2021-01-05T19:10:02.917Z,1931-06-03,J. Hallermann,Nederlands-Indië / Indonesië,Medan,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010033681:mpeg21:a0080,/9200359/BibliographicResource_3000112881107,2021-01-07T00:04:13.378Z,1914-09-05,Nĳgh,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011182835:mpeg21:a0068,/9200359/BibliographicResource_3000115997383,2021-01-06T15:57:45.218Z,1905-08-10,Henry Hospers,Verenigde Staten,"Orange City, Iowa",nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010200187:mpeg21:a0014,/9200359/BibliographicResource_3000112956217,2021-01-07T02:00:25.593Z,1911-08-11,A.W. Sĳthoff,Regionaal/lokaal,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011177475:mpeg21:a0133,/9200359/BibliographicResource_3000115993916,2021-01-06T14:56:59.410Z,1940-03-18,J. Hallermann,Nederlands-Indië / Indonesië,Medan,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010161672:mpeg21:a0013,/9200359/BibliographicResource_3000100717804,2021-01-07T05:04:28.673Z,1895-10-04,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010341850:mpeg21:a0047,/9200359/BibliographicResource_3000112956895,2021-01-07T03:35:31.562Z,1918-03-08,J. Morpurgo,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010012275:mpeg21:a0188,/9200359/BibliographicResource_3000112870684,2021-01-07T09:29:41.817Z,1929-07-14,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011062266:mpeg21:a0134,/9200359/BibliographicResource_3000115606254,2021-01-05T21:14:54.371Z,1940-06-29,s.n.,Regionaal/lokaal,Den Haag,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010967647:mpeg21:a0084,/9200359/BibliographicResource_3000115533122,2021-01-05T18:26:59.444Z,1908-05-09,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010940044:mpeg21:a0081,/9200359/BibliographicResource_3000115724772,2021-01-06T02:59:58.155Z,1940-08-05,Arbeiderspers,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110637922:mpeg21:a0114,/9200359/BibliographicResource_3000115940626,2021-01-06T12:49:29.817Z,1929-11-15,Kolff & Co,Nederlands-Indië / Indonesië,Soerabaja,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011037471:mpeg21:a0129,/9200359/BibliographicResource_3000115598113,2021-01-05T20:56:24.757Z,1916-07-28,Kolff & Co.,Nederlands-Indië / Indonesië,Batavia,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010990094:mpeg21:a0074,/9200359/BibliographicResource_3000115555101,2021-01-05T19:36:18.941Z,1892-03-21,Gebr. Verhoeven,Landelijk,s-Hertogenbosch,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010277324:mpeg21:a0082,/9200359/BibliographicResource_3000115681550,2021-01-06T00:31:40.450Z,1923-02-21,[ s.n.],Nederlands-Indië / Indonesië,Soerabaia,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010506666:mpeg21:a0061,/9200359/BibliographicResource_3000113013735,2021-01-06T20:11:08.268Z,1893-07-15,Bruining,Nederlands-Indië / Indonesië,Batavia,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010253665:mpeg21:a0124,/9200359/BibliographicResource_3000112955611,2021-01-07T02:34:39.926Z,1896-09-20,Allert de Lange,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010299251:mpeg21:a0005,/9200359/BibliographicResource_3000115692795,2021-01-06T01:13:19.002Z,1897-10-23,"De Groot, Kolff & Co",Nederlands-Indië / Indonesië,Semarang,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011214904:mpeg21:a0004,/9200359/BibliographicResource_3000115792694,2021-01-06T16:09:52.178Z,1899-10-12,Timmerman,Suriname,[Paramaribo],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011034308:mpeg21:a0001,/9200359/BibliographicResource_3000115593888,2021-01-05T20:46:45.526Z,1903-01-17,Kolff & Co.,Nederlands-Indië / Indonesië,Batavia,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010680826:mpeg21:a0017,/9200359/BibliographicResource_3000115414637,2021-01-05T18:07:19.505Z,1902-06-10,Wed. J. Abrahams & Zoon,Regionaal/lokaal,Middelburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010864536:mpeg21:a0050,/9200359/BibliographicResource_3000115544595,2021-01-05T19:02:02.577Z,1939-03-21,Kolff & Co.,Nederlands-Indië / Indonesië,Batavia,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010278250:mpeg21:a0134,/9200359/BibliographicResource_3000113015444,2021-01-06T20:17:13.142Z,1926-12-06,[ s.n.],Nederlands-Indië / Indonesië,Soerabaia,nl
